"SPECIES","NAME","b","a","b_std_err","b_tval","b_pval","a_std_err","a_tval","a_pval","adj_r2","r2","F_val","F_num_df","F_den_df","Ymin","Ymax","change_10yr"
"S260","Caloplaca obscurella",0.00627802197802196,-12.3402813186813,0.000604140442005824,10.3916598550796,5.02947855349096e-07,1.20350083389233,-10.2536541489304,5.75266638558527e-07,0.899148302831748,0.907552610929103,107.986594543673,1,11,1962,2022,-270.811771676697
"S261","Caloplaca ochracea",-0.00290769230769226,6.05335384615376,0.00543673364222803,-0.534823388276322,0.603414756590459,10.830451029479,0.558919829809242,0.587414412089311,-0.0632608242405992,0.0253442444461174,0.286036056647365,1,11,1962,2022,-8.20757789599362
"S262","Caloplaca ruderum",0.0108362637362637,-21.0543758241758,0.00516695340965227,2.09722497517023,0.0598873156780704,10.2930251061381,-2.04549931697149,0.0654812769208411,0.220695855299165,0.285637867357568,4.39835259647777,1,11,1962,2022,51.6472005447137
"S263","Caloplaca saxicola",-0.00710659340659343,14.6876417582418,0.00329585175482477,-2.15622362146299,0.0540584417373801,6.56562623443584,2.23705115609644,0.0469431335499433,0.233192553945237,0.297093174449801,4.64930030575498,1,11,1962,2022,-9.38890569233573
"S264","Caloplaca scopularis",0.0134725274725274,-26.3796593406593,0.0101561584913707,1.32653773412207,0.21154285465569,20.2319599279357,-1.30386079423946,0.218906834764306,0.0595391913237976,0.137910925380148,1.75970236004971,1,11,1962,2022,247.974838442628
"S265","Caloplaca sol",0.000171428571428571,-0.338485714285713,0.000159312064677357,1.07605517369794,0.304937231741436,0.317363628317501,-1.06655484146117,0.309022451935658,0.0129870129870128,0.095238095238095,1.1578947368421,1,11,1962,2022,-78.6885245901793
"S266","Caloplaca sorediella",0.0454945054945053,-89.5635164835161,0.0576553899291318,0.789076364767036,0.446741596624197,114.854601734192,-0.779799112366376,0.451961544030944,-0.0324675324675325,0.0535714285714285,0.622641509433961,1,11,1962,2022,-147.540983606561
"S267","Caloplaca stillicidiorum",-0.0498461538461542,100.030384615385,0.0266181020481053,-1.87264117314113,0.0879215914198924,53.025597665943,1.886454637354,0.0858954448615643,0.172800863160078,0.241734124563405,3.50678496334338,1,11,1962,2022,-21.9641286460739
"S268","Caloplaca suaedae",0.00665494505494503,-13.1108813186813,0.00526346533770387,1.26436570357433,0.232232175101423,10.4852853453384,-1.25040767960694,0.237095915832488,0.0475147756125549,0.126888544311509,1.598620632375,1,11,1962,2022,-121.491358586011
"S269","Caloplaca teicholyta",-0.0180780219780221,36.8271890109892,0.00940658961949183,-1.92184656812941,0.080898856273117,18.7387528859261,1.96529562213548,0.0751326405152224,0.183312028371655,0.251369359340684,3.69349423143079,1,11,1962,2022,-13.0929471108931
"S270","Caloplaca thallincola",-0.00182197802197798,3.98599560439552,0.00372819502497834,-0.488702444419083,0.63464961458655,7.42689200970823,0.536697665616402,0.602162212895032,-0.0677267932210137,0.021250439547404,0.238830079181186,1,11,1962,2022,-4.35745116264394
"S271","Caloplaca ulcerosa",0.00478351648351647,-9.37476483516481,0.0014845643614818,3.2221684742195,0.00812765513289078,2.95738262626185,-3.16995330665568,0.00891935739681847,0.438789985315496,0.485557486539205,10.382369676254,1,11,1962,2022,448.339198352113
"S272","Caloplaca variabilis",0.00377252747252747,-7.31287472527472,0.00119362748464887,3.16055680775248,0.00906993422213062,2.37781080896066,-3.07546533883879,0.0105564125050701,0.428275202572594,0.475918935691545,9.98911933503057,1,11,1962,2022,41.7755945994728
"S273","Caloplaca verruculifera",0.000478021978022005,-0.652219780219834,0.004162148791357,0.114849805229129,0.91063380304952,8.29136603494225,-0.0786625240607143,0.938713789065586,-0.0896025111189609,0.00119769814095237,0.0131904777611689,1,11,1962,2022,1.64596596445102
"S274","Caloplaca virescens",-0.00114285714285712,2.41449450549446,0.0039930410643693,-0.286212218816146,0.780034011793594,7.95448858675881,0.303538622145197,0.767143516535701,-0.0828451007013518,0.00739199102376074,0.0819174341996615,1,11,1962,2022,-6.52766779192214
"S275","Caloplaca vitellinula",-0.00376703296703294,7.56985274725269,0.00350078049816654,-1.07605517369794,0.304937231741438,6.97386229405381,1.08546059960304,0.30093322263791,0.0129870129870121,0.0952380952380943,1.15789473684209,1,11,1962,2022,-20.7075064710961
"S276","Caloplaca xantholyta",-0.00617692307692316,12.5759692307694,0.00555084896476352,-1.11278889339882,0.289526161541754,11.0577787769402,1.13729615001842,0.279581722013164,0.0194715882419942,0.101182289221828,1.23829912127176,1,11,1962,2022,-13.2991423736954
"S277","Calvitimela aglaea",0.00484175824175824,-9.4220901098901,0.00582457303604687,0.831264062068373,0.423501556601159,11.6030611734508,-0.812034856064449,0.433992968704797,-0.0264305928214861,0.0591052899136376,0.690999940886411,1,11,1962,2022,61.4980912700857
"S278","Calvitimela armeniaca",0.00926373626373624,-18.184978021978,0.00977132401955008,0.94805332882235,0.363465204354823,19.4653358525653,-0.934223696920255,0.370243060567701,-0.00850462586258516,0.0755374262926302,0.898805114291139,1,11,1962,2022,-956.378694194471
"S279","Candelaria concolor",0.006365934065934,-12.3637868131867,0.00398829559336043,1.59615402542675,0.138760775133121,7.94503519162203,-1.55616514149921,0.147953682208651,0.114241295299244,0.188054520690974,2.54770767288601,1,11,1962,2022,49.6257863341394
"S280","Candelaria pacifica",0.0239912087912087,-47.3706417582416,0.0222955192053593,1.07605517369794,0.304937231741436,44.4146329065878,-1.06655484146117,0.309022451935658,0.0129870129870128,0.095238095238095,1.1578947368421,1,11,1962,2022,-78.6885245901589
"S281","Candelariella aurella",0.00358021978021981,-6.65033626373632,0.00359081815690421,0.997048478585855,0.340168545695296,7.15322522001972,-0.929697592230709,0.372480636529841,-0.000491435669525364,0.0828828506362684,0.994105668650369,1,11,1962,2022,9.41446624147135
"S282","Candelariella coralliza",0.00336813186813187,-6.43916483516485,0.00214636775368001,1.56922403551634,0.144894792468254,4.27575312259692,-1.50597208270387,0.160239191892953,0.108632718768439,0.182913325537735,2.46246407364218,1,11,1962,2022,19.590318398602
"S283","Candelariella medians",-0.00190329670329665,4.24890549450538,0.00358665158006974,-0.530661164266098,0.606201063501421,7.14492503293389,0.594674608189789,0.564092736035458,-0.063678790932796,0.0249611083116034,0.28160127126025,1,11,1962,2022,-3.6376976370367
"S284","Candelariella reflexa",0.00969340659340657,-18.9950351648351,0.00219935786600985,4.40738032823766,0.00105025911114422,4.38131408151117,-4.33546529909664,0.00118371749243296,0.605587527872084,0.638455233882744,19.4250013577363,1,11,1962,2022,406.96029280565
"S285","Candelariella superdistans",0.00989560439560435,-19.5530439560439,0.00297944477220297,3.32129143252676,0.00681566949660135,5.93531572886795,-3.29435616389244,0.00714923576875277,0.455312394000798,0.500703027834065,11.0309767797756,1,11,1962,2022,-70.5992112958554
"S286","Candelariella vitellina",-0.00353406593406593,8.12132087912088,0.00196297115496732,-1.80036569825437,0.0992553058099263,3.91041098666753,2.07684586270097,0.0620352522455773,0.157381280322289,0.227599506962098,3.24131664745096,1,11,1962,2022,-2.92730836150374
"S287","Candelariella xanthostigma",-0.0056582417582417,11.5009098901098,0.00329549486676581,-1.71696269816821,0.113973036112196,6.56491528206996,1.75187483706316,0.107588077378888,0.139659188888123,0.211354256480779,2.94796090690105,1,11,1962,2022,-13.9332310763269
"S288","Candelariella xanthostigmoides",0.00717362637362634,-14.2061714285714,0.00414169511787898,1.73205080756887,0.111172952769058,8.25062052052968,-1.7218306663387,0.113062784775637,0.142857142857142,0.214285714285713,2.99999999999999,1,11,1962,2022,-53.6512667660049
"S289","Carbonea assimilis",0.00124285714285714,-2.38877142857143,0.00484265026566519,0.256648131637568,0.802187277393872,9.646984753457,-0.24761845173596,0.80899086812349,-0.0844155844155843,0.005952380952381,0.0658682634730544,1,11,1962,2022,24.59016393443
"S290","Carbonea vorticosa",0.00012637362637366,0.0744175824175163,0.00726512481041718,0.0173945568274969,0.986433348355423,14.4727668597042,0.00514190431856632,0.995989439247244,-0.0908790847320839,2.75056622563716e-05,0.000302570607225018,1,11,1962,2022,0.385596570984797
"S291","Catapyrenium cinereum",0.0067120879120879,-13.0914021978022,0.00333776190138314,2.01095467873442,0.0694866459631987,6.6491149281642,-1.96889395644973,0.07467262783737,0.202336554049673,0.268808507878867,4.04393871992384,1,11,1962,2022,84.9528966694149
"S292","Catapyrenium daedaleum",1.1109852787655e-17,0.111846153846132,0.00624426480885864,1.77920910271032e-15,0.999999999999999,12.439124054591,0.00899148150265869,0.992986931714268,-0.0909090909090908,2.76036330345892e-31,3.03639963380481e-30,1,11,1962,2022,9.7636137642639e-14
"S293","Catapyrenium psoromoides",0.000809890109890111,-1.55660879120879,0.00315564389548651,0.256648131637568,0.802187277393872,6.2863198614481,-0.24761845173596,0.80899086812349,-0.0844155844155843,0.005952380952381,0.0658682634730544,1,11,1962,2022,24.5901639344237
"S294","Catillaria aphana",-0.00184945054945053,3.73664395604393,0.00235745720712564,-0.784510761790454,0.449305578482424,4.69626185795692,0.795663459377355,0.443059149928411,-0.0331061326432138,0.0529860450770538,0.615457135365039,1,11,1962,2022,-16.8403849040221
"S295","Catillaria atomarioides",0.00851868131868128,-16.816367032967,0.00139915490688438,6.08844758844507,7.86560059138851e-05,2.78723948952859,-6.03334126692183,8.50945056151534e-05,0.750359866847305,0.771163211276696,37.0691940372426,1,11,1962,2022,-81.5760996339306
"S296","Catillaria chalybeia",-0.000101098901098915,0.533081318681347,0.00157377524005782,-0.0642397329209482,0.949931889870314,3.13509853351354,0.170036543662925,0.868068334102886,-0.0904999805933608,0.000375017789419109,0.00412674328575472,1,11,1962,2022,-0.297084055412676
"S297","Catillaria contristans",0.00383076923076923,-7.41819999999999,0.00391632884206242,0.978153108499404,0.34902103002731,7.80167110079555,-0.950847568957828,0.362106570487658,-0.00361439147239695,0.0800201411503027,0.956783503667049,1,11,1962,2022,38.5394229404977
"S298","Catillaria fungoides",0.00640659340659338,-12.6722417582417,0.0046198602057044,1.38675049056307,0.192977583019556,9.20316738202673,-1.37694352739796,0.195905230750275,0.0714285714285711,0.148809523809523,1.92307692307692,1,11,1962,2022,-61.475409836069
"S299","Catillaria gilbertii",-0.00352307692307688,7.26458461538453,0.0137272650324692,-0.256648131637564,0.802187277393875,27.3459178776155,0.265655175587691,0.79541775386506,-0.0844155844155845,0.00595238095238083,0.0658682634730526,1,11,1962,2022,-9.83606557377041
"S300","Catillaria lenticularis",0.00312417582417582,-5.94305054945055,0.00198395466724431,1.57472137632825,0.143623707088214,3.9522119865137,-1.50372767698956,0.160808544234373,0.109775603927927,0.183960970267267,2.47974741306514,1,11,1962,2022,16.4697181378355
"S301","Catillaria nigroclavata",0.00931208791208787,-18.410756043956,0.00286881248598708,3.24597301412115,0.00779079495182849,5.71492649573837,-3.22152105677735,0.00813702089120116,0.442802279794996,0.489235423145413,10.5363408084027,1,11,1962,2022,-65.2197337027464
"S302","Catillaria scotinodes",0.00211648351648353,-4.00395824175826,0.00545152681289122,0.388236835133724,0.705249222904507,10.8599203250123,-0.368691309137549,0.719355513146646,-0.0761629350137174,0.0135173095707589,0.150727840154651,1,11,1962,2022,14.0109920087871
"S303","Catillaria subviridis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S304","Catinaria atropurpurea",-0.00172087912087907,3.78929890109881,0.00284968857759868,-0.603883222330627,0.558169472399101,5.67682999020348,0.667502621645885,0.518209730130546,-0.0559034954184339,0.0320884625331022,0.364674946212422,1,11,1962,2022,-4.09912411542269
"S305","Catinaria neuschildii",0.00682197802197799,-13.4877648351648,0.00364618196741167,1.87099220032091,0.0881663739755306,7.26351479423191,-1.85691985454145,0.0902809418282226,0.172448710840307,0.241411318270282,3.50061181366169,1,11,1962,2022,-65.1192226532481
"S306","Catolechia wahlenbergii",-0.00208351648351644,4.44421098901091,0.0110889131625129,-0.187891856756527,0.85438258478766,22.0900891748532,0.20118574234051,0.844225195303799,-0.0874191329030363,0.00319912817221664,0.0353033498354151,1,11,1962,2022,-5.75094989757869
"S307","Cavernularia hultenii",-0.00191758241758239,4.00782417582412,0.00511387037359511,-0.374976735328218,0.714807003008954,10.1872790349957,0.393414587158778,0.701531392632554,-0.0771405369005593,0.0126211745078206,0.140607552037408,1,11,1962,2022,-7.68201872005971
"S308","Celothelium ischnobelum",-0.000251648351648338,0.621514285714259,0.00199174204409687,-0.126345855074042,0.901737976759287,3.9677251253209,0.156642475495071,0.878364601656258,-0.0893282503156472,0.00144910387732333,0.0159632750943907,1,11,1962,2022,-1.9370992573042
"S309","Cetraria aculeata",-0.0140615384615385,28.5795846153846,0.00342477536465049,-4.10582796368997,0.00174207432518251,6.82245339107926,4.18904798276146,0.00151327238512689,0.569241290505466,0.60513784963001,16.8578232674185,1,11,1962,2022,-13.9587981281377
"S310","Cetraria ericetorum",-0.014753846153846,29.6111999999998,0.00768128300875381,-1.92075283999198,0.0810491604181139,15.3017905500673,1.93514608000367,0.0790917052996325,0.18307836544749,0.251155168326866,3.68929147233726,1,11,1962,2022,-21.850328666306
"S311","Cetraria islandica",-0.000129670329670293,0.619918681318608,0.00246037354696006,-0.0527035131842107,0.9589130889576,4.90128024805283,0.126480970265858,0.901633503637215,-0.0906336900086622,0.000252450825392942,0.00277766030195825,1,11,1962,2022,-0.348953951385884
"S312","Cetraria muricata",-0.00268791208791204,5.64547472527464,0.00303352077644927,-0.886070109946055,0.394538137816529,6.04303987987481,0.934211065539351,0.370249291880336,-0.0182331411041192,0.0666196206545574,0.785120239739813,1,11,1962,2022,-7.11110938830182
"S313","Cetraria sepincola",-0.000994505494505465,2.21874725274719,0.00266817792958017,-0.372728326503304,0.716432769487159,5.31524483373665,0.417430865773948,0.684394528594562,-0.077303104741433,0.0124721539870196,0.138926405377953,1,11,1962,2022,-3.65645485490335
"S314","Cetrariella commixta",-0.000784615384615364,1.72918461538457,0.00401795975773399,-0.195277063963892,0.848736278209909,8.00412881303524,0.216036580092075,0.832913144224887,-0.087140357596013,0.00345467220365453,0.0381331317103579,1,11,1962,2022,-4.06679646746894
"S315","Cetrariella delisei",-0.0225527472527471,45.4613032967029,0.0191028125029146,-1.18059826265405,0.262661432334307,38.054480677731,1.19463733276766,0.257351885623433,0.0317749090909861,0.112460333333404,1.39381225778176,1,11,1962,2022,-18.2905581221124
"S316","Cetrelia olivetorum s. lat.",-0.00449560439560432,9.42809010988997,0.00552735474141786,-0.813337411097868,0.433276921654312,11.0109762200806,0.856244707230961,0.410127217660682,-0.0290255748120192,0.0567265564223157,0.66151774429138,1,11,1962,2022,-7.27629095915043
"S317","Chaenotheca brachypoda",0.00643846153846152,-12.6534923076923,0.00145485643240662,4.42549614865504,0.00101919235029042,2.89820182171831,-4.3659803857932,0.00112503992640582,0.607651016545704,0.640346765166895,19.5850161617606,1,11,1962,2022,-298.289379899794
"S318","Chaenotheca brunneola",0.00254615384615384,-4.80655384615383,0.0018163970914736,1.4017605831378,0.188567708960792,3.61842257573447,-1.32835614015541,0.2109612950611,0.0744263585745045,0.151557495359962,1.96493273243882,1,11,1962,2022,13.2508657098817
"S319","Chaenotheca chlorella",0.000479120879120889,-0.833870329670349,0.00327378943241728,0.146350548504006,0.886292291873487,6.52167615003682,-0.127861351972474,0.900566283287807,-0.0887890717930526,0.00194335085636829,0.0214184830474235,1,11,1962,2022,4.43900692491876
"S320","Chaenotheca chrysocephala",0.00155494505494507,-2.87437362637365,0.00154854633140994,1.00413208401023,0.336892500185175,3.08484033114076,-0.93177387411514,0.371452997744792,0.000689627597134868,0.0839654919640403,1.00828124213874,1,11,1962,2022,8.66897090431946
"S321","Chaenotheca ferruginea",-0.00119890109890109,2.68259560439559,0.00195720994219159,-0.612556207209238,0.552622447839826,3.89893414469879,0.688033063611242,0.50568207413852,-0.0549241783905867,0.0329861698086287,0.375225106990567,1,11,1962,2022,-3.56967185848694
"S322","Chaenotheca furfuracea",-0.0163296703296704,32.9357802197804,0.00609597633068105,-2.6787620954962,0.0214555845171596,12.1437203789972,2.71216556309575,0.0202125062631144,0.339780245877747,0.394798558721268,7.17576636426719,1,11,1962,2022,-17.9069801071037
"S323","Chaenotheca gracilenta",-0.00416373626373623,8.39131648351641,0.0052767215565575,-0.789076364767032,0.446741596624199,10.5116928978467,0.798284021904349,0.441599670275539,-0.032467532467533,0.053571428571428,0.622641509433955,1,11,1962,2022,-18.4426229508202
"S324","Chaenotheca hispidula",0.00717362637362635,-14.131556043956,0.00223418899993368,3.21084132713898,0.00829311021598211,4.45070076018404,-3.17513057053327,0.00883747894273157,0.43687093277935,0.483798355047737,10.3095020280636,1,11,1962,2022,-124.005090895272
"S325","Chaenotheca stemonea",0.00337362637362637,-6.55564835164835,0.00168349757281694,2.00393895904548,0.0703276283042698,3.35367505941833,-1.95476551410004,0.0764939943427912,0.200840255286844,0.267436900679607,4.01577135158026,1,11,1962,2022,52.3340057391296
"S326","Chaenotheca trichialis",0.00545934065934064,-10.6933142857143,0.00137879435420361,3.95950320125437,0.00223595997504205,2.74667947992477,-3.89317878692098,0.00250582990183722,0.550185530488638,0.587670069614585,15.6776656007436,1,11,1962,2022,299.788796138827
"S327","Chaenotheca xyloxena",-0.0045362637362637,9.14208351648344,0.00574882728568735,-0.789076364767033,0.446741596624199,11.4521689845107,0.798284021904349,0.441599670275539,-0.032467532467533,0.053571428571428,0.622641509433955,1,11,1962,2022,-18.4426229508199
"S328","Chaenothecopsis nigra",0.00683626373626371,-13.4774527472527,0.00126865770630068,5.38858015232318,0.000220455991679819,2.52727760185616,-5.33279475802507,0.000240042024901777,0.700275716802798,0.725252740402565,29.0367960580113,1,11,1962,2022,-103.923512116884
"S329","Chaenothecopsis savonica",0.00747252747252744,-14.7498131868131,0.00339538764749904,2.20078772979913,0.0500172456812128,6.76391047681825,-2.18066357284957,0.0518051798214462,0.242590003879595,0.305707503556295,4.84346663163443,1,11,1962,2022,-82.8505461435113
"S330","Chrysothrix candelaris",-8.57142857142407e-05,0.598896703296614,0.00317858802817734,-0.0269661513081929,0.978969734868131,6.3320265893981,0.0945821523079774,0.926347645029368,-0.0908369793141932,6.61022953228226e-05,0.000727173316376358,1,11,1962,2022,-0.195737604539672
"S331","Chrysothrix chlorina",-0.00862747252747246,17.3966175824174,0.00565568739441929,-1.52545074113989,0.155370520664289,11.2666261388148,1.54408403794319,0.150833463429528,0.0995722943846535,0.174607936519266,2.32699996364425,1,11,1962,2022,-18.0739949491363
"S332","Chrysothrix chrysophthalma",-0.050793406593407,102.057158241759,0.0313610461594053,-1.61963367979591,0.133599869370169,62.4739590007718,1.63359517908091,0.130611952938719,0.11915054298423,0.192554664402211,2.62321325672925,1,11,1962,2022,-20.8126815880808
"S333","Chrysothrix flavovirens",0.00695164835164834,-13.6086065934066,0.00168287066069412,4.13082746880918,0.0016697763717832,3.35242619539577,-4.05933070565331,0.00188535169579964,0.572401900415372,0.608035075380758,17.0637355770685,1,11,1962,2022,223.984704174708
"S334","Cladonia angustiloba",0.0212967032967032,-42.1248791208789,0.0153572711469213,1.38675049056307,0.192977583019556,30.593033252775,-1.37694352739796,0.195905230750275,0.0714285714285711,0.148809523809523,1.92307692307692,1,11,1962,2022,-61.4754098360709
"S335","Cladonia arbuscula s. lat.",-0.0122516483516483,24.9453604395604,0.00302137832574777,-4.05498650971362,0.00189935065536299,6.01885105136958,4.14453858828823,0.00163145930564101,0.56272867731877,0.599167954208873,16.4429155939595,1,11,1962,2022,-13.277271361353
"S336","Cladonia azorica",0.00167252747252748,-3.21559780219781,0.00435841072366791,0.38374709924537,0.708479551289959,8.68233704561203,-0.370360858522872,0.718146211580382,-0.0764975449893122,0.0132105837597971,0.147261836179235,1,11,1962,2022,24.96330132279
"S337","Cladonia bellidiflora",-0.00588131868131866,12.104356043956,0.00302981593681751,-1.94114718648432,0.0782885726169497,6.03565951386015,2.00547363815998,0.0701428557912603,0.187435169154175,0.255148905057994,3.76805239959599,1,11,1962,2022,-10.2349852142201
"S338","Cladonia botrytes",0.000843956043956061,-1.45385274725278,0.00479183450074779,0.176123788044924,0.86339726290102,9.5457552856036,-0.152303584551911,0.881705129483011,-0.0878414187819927,0.00281203278317324,0.0310195887152935,1,11,1962,2022,4.10973198447085
"S339","Cladonia caespiticia",0.00320989010989012,-6.15017802197803,0.00156577071198724,2.05003841578835,0.0649713742630247,3.11915281040341,-1.97174630286312,0.074309845756862,0.210664320030903,0.276442293361661,4.20265750620801,1,11,1962,2022,21.386889638962
"S340","Cladonia callosa",0.0188351648351648,-37.2311868131867,0.00818682892944465,2.300666716929,0.0419826536685479,16.3088824360238,-2.28287787095385,0.0433165613939912,0.263490431369964,0.3248662287558,5.29306734238485,1,11,1962,2022,-66.9805975107079
"S341","Cladonia cariosa",-0.000317582417582387,0.912701098901038,0.00628830482340972,-0.0505036614001456,0.960626437748759,12.5268556324686,0.0728595527624178,0.943225836327724,-0.0906561955178686,0.000231820775287055,0.00255061981482054,1,11,1962,2022,-1.07863054975313
"S342","Cladonia carneola",-0.00664395604395597,13.5401450549449,0.00643699392756138,-1.03215198254397,0.324160901195243,12.8230573901975,1.05592173870294,0.313643556817723,0.0054153241800966,0.0882973804984219,1.06533771506945,1,11,1962,2022,-12.9482782744768
"S343","Cladonia cenotea",0.00205604395604396,-3.94325494505495,0.00445444201450922,0.461571606353145,0.653382250162888,8.87363981326577,-0.444378522008514,0.665384822333521,-0.0701817764268875,0.0190000382753532,0.213048347791422,1,11,1962,2022,22.2961941949648
"S344","Cladonia cervicornis",-0.0075395604395605,15.4127274725276,0.00440731002566118,-1.7106943681434,0.115154818792219,8.7797487509603,1.75548616591583,0.106946360954222,0.138331860043469,0.210137538373179,2.92647522119753,1,11,1962,2022,-11.9591079038878
"S345","Cladonia chlorophaea s. lat.",-0.00283296703296701,6.23265494505489,0.00259757103119443,-1.09062158414368,0.29875316326628,5.17458968937377,1.20447326632562,0.253682805583501,0.0155425679789989,0.0975806873140822,1.18945543980007,1,11,1962,2022,-4.13201946440825
"S346","Cladonia ciliata",0.0018637362637363,-3.2838703296704,0.0028473949596481,0.65454083123285,0.526212522449822,5.67226090175281,-0.578934993743964,0.574296379933268,-0.0500135727608229,0.0374875583025789,0.42842369975099,1,11,1962,2022,4.9175978578295
"S347","Cladonia coccifera s. lat.",-0.00601758241758246,12.6595626373627,0.00472939206813964,-1.27237969085307,0.229476343765124,9.42136447431363,1.34370798113986,0.206103905512894,0.0490492532171417,0.12829514878238,1.61895007769535,1,11,1962,2022,-6.93842443957398
"S348","Cladonia coniocraea",-0.00170439560439556,4.0703098901098,0.0037736509703821,-0.45165692793867,0.660291523070552,7.51744424623316,0.541448630250813,0.598993238501346,-0.0710466304093438,0.0182072554581015,0.203993980554997,1,11,1962,2022,-2.30825783830383
"S349","Cladonia convoluta",0.0088197802197802,-17.2610791208791,0.00590596498759584,1.49336818594492,0.163459126562171,11.765201091176,-1.46712996973975,0.17034081780962,0.0929807050302928,0.168565646277768,2.23014853879241,1,11,1962,2022,200.213700976693
"S350","Cladonia cornuta",0.00416923076923076,-8.14479999999998,0.00300062751192211,1.38945295697835,0.192177291439212,5.97751360728091,-1.36257322611181,0.200262103018079,0.071967348272465,0.149303402583093,1.93057951965588,1,11,1962,2022,116.400601331517
"S351","Cladonia crispata",-0.00509450549450554,10.5360241758243,0.00461052453307898,-1.10497308016781,0.292754185693305,9.18456990202302,1.14714399130476,0.275661036093514,0.0180808552117085,0.0999074506107328,1.22096550789554,1,11,1962,2022,-9.26923467832046
"S352","Cladonia cyathomorpha",0.0132450549450549,-26.1773032967032,0.00518399607499595,2.55498938530065,0.0267563123315222,10.3269755926918,-2.53484701902737,0.0277331624650541,0.315379962404427,0.372431632204058,6.52797075899899,1,11,1962,2022,-68.3860742735693
"S353","Cladonia digitata",0.00053846153846156,-0.819307692307735,0.00189350611401889,0.28437274877275,0.781406681676311,3.77203052263133,-0.217206008114747,0.832024016001585,-0.0829476672177503,0.00729797171706231,0.0808678602445696,1,11,1962,2022,2.23329416206281
"S354","Cladonia fimbriata",-0.00485164835164829,10.1307142857142,0.00310062405606619,-1.56473286148842,0.145940513551211,6.17671550785916,1.64014584657882,0.129230505967933,0.107699809664588,0.182058158859206,2.44838892782175,1,11,1962,2022,-7.8003717323239
"S355","Cladonia firma",0.0075065934065934,-14.6285186813187,0.00579205660044467,1.29601520227152,0.221502981909272,11.5382855771796,-1.26782428667314,0.231039575166032,0.0536020406577195,0.132468537269576,1.67965540451889,1,11,1962,2022,74.2678942571536
"S356","Cladonia floerkeana",-0.00852417582417583,17.4591582417583,0.00234493882118737,-3.6351378326619,0.00392126399253674,4.67132413343434,3.73751804478666,0.00328030225087388,0.504423578375997,0.545721613511331,13.2142270624499,1,11,1962,2022,-11.4116602835377
"S357","Cladonia foliacea",-0.00194945054945053,4.24792087912084,0.00209991889168067,-0.928345640954871,0.373150853372208,4.1832229089864,1.01546605847741,0.331698984250711,-0.0116486597629075,0.0726553952173346,0.86182562907991,1,11,1962,2022,-4.53201920104636
"S358","Cladonia furcata",-0.00492417582417586,10.4215736263737,0.00340132464523837,-1.44772297201015,0.175588771207754,6.77573749787709,1.53807222160523,0.152284566877838,0.0836828055153445,0.160042571722399,2.09590180368589,1,11,1962,2022,-6.37010736021529
"S359","Cladonia glauca",0.00141758241758243,-2.60374725274728,0.00183576150666718,0.772204021292532,0.456264181514562,3.65699819195366,-0.711990303543545,0.491295816385263,-0.0348129129596932,0.0514214964536145,0.596299050500357,1,11,1962,2022,7.85326767974517
"S360","Cladonia gracilis",-0.0216417582417584,43.6917670329673,0.00993243020048236,-2.17889859832162,0.0519648616087441,19.7862735180748,2.20818574013216,0.0493748882538812,0.237979077162766,0.301480820732535,4.74759910176793,1,11,1962,2022,-17.2975207531025
"S361","Cladonia humilis",0.00373076923076923,-7.2096923076923,0.00161966062667715,2.30342651375256,0.0417792849769399,3.22650625466607,-2.23451986100008,0.0471517114109456,0.264064360413257,0.325392330378819,5.30577370425827,1,11,1962,2022,33.3367701137553
"S362","Cladonia incrassata",-0.0314021978021981,63.2630241758248,0.0220878021180059,-1.42169862055217,0.182841375650558,44.0008422207439,1.43776848312235,0.17833357929587,0.0784278601559382,0.155225538476277,2.02122696767993,1,11,1962,2022,-18.6979730339839
"S363","Cladonia luteoalba",-0.00102527472527469,2.30496263736257,0.00248749989966684,-0.412170760453905,0.688132481584616,4.9553183256804,0.465149256994723,0.650897341551543,-0.0743172632362343,0.0152091753667851,0.16988473577315,1,11,1962,2022,-3.43748330536297
"S364","Cladonia macilenta s. lat.",-0.00777142857142854,15.9451472527472,0.00105050785951721,-7.39778241640201,1.36367756005988e-05,2.09270394271539,7.61939944168957,1.03513428075119e-05,0.817427141321428,0.832641546211309,54.7271846804269,1,11,1962,2022,-10.9575400487861
