"Species","Time","TFactor","StDev","X","Xspt","Xest","N.0.00","N.0.98"
"Placynthium hungaricum",1997,0,0,0,0,0,0,0
"Placynthium hungaricum",2002,0,0,0,0,0,0,0
"Placynthium hungaricum",2007,0,0,0,0,0,0,0
"Placynthium hungaricum",2012,0,0,0,0,0,0,0
"Placynthium hungaricum",2017,0,0,0,0,0,0,0
"Placynthium hungaricum",2022,3.827,3.867,1,0.9,0.9,100,0
"Placynthium lismorense",1962,0,0,0,0,0,0,0
"Placynthium lismorense",1967,0,0,0,0,0,0,0
"Placynthium lismorense",1972,0.059,0.797,1,0,0,42,0
"Placynthium lismorense",1977,0,0,0,0,0,0,0
"Placynthium lismorense",1982,0,0,0,0,0,0,0
"Placynthium lismorense",1987,0,0,0,0,0,0,0
"Placynthium lismorense",1992,0,0,0,0,0,0,0
"Placynthium lismorense",1997,1.18,1.284,1,1,1,42,0
"Placynthium lismorense",2002,0,0,0,0,0,0,0
"Placynthium lismorense",2007,0,0,0,0,0,0,0
"Placynthium lismorense",2012,0,0,0,0,0,0,0
"Placynthium lismorense",2017,0,0,0,0,0,0,0
"Placynthium lismorense",2022,0,0,0,0,0,0,0
"Placynthium nigrum",1962,0.821,0.592,3,1.5,1.5,2715,0
"Placynthium nigrum",1967,0.425,0.111,18,13.7,13.7,2715,0
"Placynthium nigrum",1972,0.414,0.074,34,29.8,29.8,2715,0
"Placynthium nigrum",1977,0.63,0.112,35,28.9,28.9,2715,0
"Placynthium nigrum",1982,0.499,0.114,23,18.5,18.5,2715,0
"Placynthium nigrum",1987,0.421,0.082,32,25.6,25.6,2715,0
"Placynthium nigrum",1992,0.377,0.054,53,48.7,48.7,2715,0
"Placynthium nigrum",1997,0.313,0.045,51,46.9,46.9,2715,0
"Placynthium nigrum",2002,0.331,0.055,37,35.9,35.9,2715,0
"Placynthium nigrum",2007,0.422,0.076,31,29.7,29.7,2715,0
"Placynthium nigrum",2012,0.26,0.047,31,29.4,29.4,2715,0
"Placynthium nigrum",2017,0.337,0.055,39,36.3,36.3,2715,0
"Placynthium nigrum",2022,0.284,0.074,16,14.3,14.3,2715,0
"Placynthium pannariellum",1962,0,0,0,0,0,0,0
"Placynthium pannariellum",1967,0,0,0,0,0,0,0
"Placynthium pannariellum",1972,0,0,0,0,0,0,0
"Placynthium pannariellum",1977,0,0,0,0,0,0,0
"Placynthium pannariellum",1982,1.912,1.947,1,1,1,252,0
"Placynthium pannariellum",1987,1.831,1.919,1,1,1,252,0
"Placynthium pannariellum",1992,0.934,0.942,1,1,1,252,0
"Placynthium pannariellum",1997,0,0,0,0,0,0,0
"Placynthium pannariellum",2002,0,0,0,0,0,0,0
"Placynthium pannariellum",2007,0,0,0,0,0,0,0
"Placynthium pannariellum",2012,0,0,0,0,0,0,0
"Placynthium pannariellum",2017,0,0,0,0,0,0,0
"Placynthium pannariellum",2022,0,0,0,0,0,0,0
"Bacidia auerswaldii",1962,0,0,0,0,0,0,0
"Bacidia auerswaldii",1967,0,0,0,0,0,0,0
"Bacidia auerswaldii",1972,0,0,0,0,0,0,0
"Bacidia auerswaldii",1977,0,0,0,0,0,0,0
"Bacidia auerswaldii",1982,0,0,0,0,0,0,0
"Bacidia auerswaldii",1987,0,0,0,0,0,0,0
"Bacidia auerswaldii",1992,0,0,0,0,0,0,0
"Bacidia auerswaldii",1997,0,0,0,0,0,0,0
"Bacidia auerswaldii",2002,0,0,0,0,0,0,0
"Bacidia auerswaldii",2007,0,0,0,0,0,0,0
"Bacidia auerswaldii",2012,1.274,1.398,1,1,1,118,0
"Bacidia auerswaldii",2017,0,0,0,0,0,0,0
"Bacidia auerswaldii",2022,0,0,0,0,0,0,0
"Placynthium subradiatum",1962,0,0,0,0,0,0,0
"Placynthium subradiatum",1967,0,0,0,0,0,0,0
"Placynthium subradiatum",1972,0.199,0.189,1,1,1,1030,0
"Placynthium subradiatum",1977,0.192,0.182,1,1,1,1030,0
"Placynthium subradiatum",1982,0.622,0.462,2,1.7,1.7,1030,0
"Placynthium subradiatum",1987,0.115,0.163,1,0.5,0.5,1030,0
"Placynthium subradiatum",1992,0,0,0,0,0,0,0
"Placynthium subradiatum",1997,0.044,0.066,2,0.4,0.4,1030,0
"Placynthium subradiatum",2002,0.001,0.016,1,0,0,1030,0
"Placynthium subradiatum",2007,0.488,0.339,2,2,2,1030,0
"Placynthium subradiatum",2012,0.026,0.063,1,0.2,0.2,1030,0
"Placynthium subradiatum",2017,0.1,0.095,2,1.1,1.1,1030,0
"Placynthium subradiatum",2022,0.023,0.065,1,0.1,0.1,1030,0
"Placynthium tantaleum",1962,0,0,0,0,0,0,0
"Placynthium tantaleum",1967,0,0,0,0,0,0,0
"Placynthium tantaleum",1972,0,0,0,0,0,0,0
"Placynthium tantaleum",1977,0,0,0,0,0,0,0
"Placynthium tantaleum",1982,0,0,0,0,0,0,0
"Placynthium tantaleum",1987,0,0,0,0,0,0,0
"Placynthium tantaleum",1992,0,0,0,0,0,0,0
"Placynthium tantaleum",1997,0,0,0,0,0,0,0
"Placynthium tantaleum",2002,0,0,0,0,0,0,0
"Placynthium tantaleum",2007,0,0,0,0,0,0,0
"Placynthium tantaleum",2012,0,0,0,0,0,0,0
"Placynthium tantaleum",2017,0.918,0.94,1,1,1,115,0
"Placynthium tantaleum",2022,0,0,0,0,0,0,0
"Placynthium tremniacum",1962,10.478,12.613,1,1,1,135,0
"Placynthium tremniacum",1967,0,0,0,0,0,0,0
"Placynthium tremniacum",1972,0,0,0,0,0,0,0
"Placynthium tremniacum",1977,2.29,2.389,1,1,1,135,0
"Placynthium tremniacum",1982,1.525,1.563,1,1,1,135,0
"Placynthium tremniacum",1987,0,0,0,0,0,0,0
"Placynthium tremniacum",1992,0,0,0,0,0,0,0
"Placynthium tremniacum",1997,0,0,0,0,0,0,0
"Placynthium tremniacum",2002,0,0,0,0,0,0,0
"Placynthium tremniacum",2007,0,0,0,0,0,0,0
"Placynthium tremniacum",2012,0,0,0,0,0,0,0
"Placynthium tremniacum",2017,0,0,0,0,0,0,0
"Placynthium tremniacum",2022,0,0,0,0,0,0,0
"Platismatia glauca",1962,0.653,0.51,5,1.3,1.3,2785,0
"Platismatia glauca",1967,0.885,0.162,39,27.5,27.5,2785,0
"Platismatia glauca",1972,0.851,0.103,79,63.8,63.8,2785,0
"Platismatia glauca",1977,1.196,0.144,76,63.6,63.6,2785,0
"Platismatia glauca",1982,1.112,0.187,42,33,33,2785,0
"Platismatia glauca",1987,0.816,0.122,54,43,43,2785,0
"Platismatia glauca",1992,0.458,0.063,61,52.2,52.2,2785,0
"Platismatia glauca",1997,0.351,0.051,52,47.1,47.1,2785,0
"Platismatia glauca",2002,0.699,0.084,75,67.7,67.7,2785,0
"Platismatia glauca",2007,0.748,0.104,60,49.8,49.8,2785,0
"Platismatia glauca",2012,0.727,0.08,89,82.1,82.1,2785,0
"Platismatia glauca",2017,0.889,0.088,113,100.3,100.3,2785,0
"Platismatia glauca",2022,0.921,0.126,59,52.2,52.2,2785,0
"Platismatia norvegica",1962,0,0,0,0,0,0,0
"Platismatia norvegica",1967,0,0,0,0,0,0,0
"Platismatia norvegica",1972,0.205,0.222,1,0.8,0.8,452,0
"Platismatia norvegica",1977,0.366,0.274,3,1.6,1.6,452,0
"Platismatia norvegica",1982,0,0,0,0,0,0,0
"Platismatia norvegica",1987,0,0,0,0,0,0,0
"Platismatia norvegica",1992,0,0,0,0,0,0,0
"Platismatia norvegica",1997,0.668,0.661,1,1,1,452,0
"Platismatia norvegica",2002,0.696,0.51,2,1.8,1.8,452,0
"Platismatia norvegica",2007,0.341,0.334,2,1,1,452,0
"Platismatia norvegica",2012,0.643,0.299,5,4.8,4.8,452,0
"Platismatia norvegica",2017,0.353,0.282,2,1.5,1.5,452,0
"Platismatia norvegica",2022,0.003,0.034,1,0,0,452,0
"Pleopsidium chlorophanum",1962,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1967,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1972,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1977,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1982,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1987,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1992,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",1997,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",2002,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",2007,1.819,1.779,1,1,1,92,0
"Pleopsidium chlorophanum",2012,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",2017,0,0,0,0,0,0,0
"Pleopsidium chlorophanum",2022,0,0,0,0,0,0,0
"Pleurosticta acetabulum",1962,0,0,0,0,0,0,0
"Pleurosticta acetabulum",1967,1.484,0.346,22,20.8,20.8,737,0
"Pleurosticta acetabulum",1972,0.568,0.222,8,6.3,6.3,737,0
"Pleurosticta acetabulum",1977,0.327,0.315,1,1,1,737,0
"Pleurosticta acetabulum",1982,0.12,0.12,1,1,1,737,0
"Pleurosticta acetabulum",1987,0.017,0.029,1,0.3,0.3,737,0
"Pleurosticta acetabulum",1992,0.054,0.038,2,2,2,737,0
"Pleurosticta acetabulum",1997,0,0,0,0,0,0,0
"Pleurosticta acetabulum",2002,0.141,0.099,2,2,2,737,0
"Pleurosticta acetabulum",2007,0.121,0.119,1,1,1,737,0
"Pleurosticta acetabulum",2012,0.022,0.038,2,0.3,0.3,737,0
"Pleurosticta acetabulum",2017,0,0,0,0,0,0,0
"Pleurosticta acetabulum",2022,0.057,0.122,1,0.2,0.2,737,0
"Poeltinula cerebrina",1962,0,0,0,0,0,0,0
"Poeltinula cerebrina",1967,0.015,0.196,1,0,0,156,0
"Poeltinula cerebrina",1972,0,0,0,0,0,0,0
"Poeltinula cerebrina",1977,0,0,0,0,0,0,0
"Poeltinula cerebrina",1982,0,0,0,0,0,0,0
"Poeltinula cerebrina",1987,0,0,0,0,0,0,0
"Poeltinula cerebrina",1992,0,0,0,0,0,0,0
"Poeltinula cerebrina",1997,0,0,0,0,0,0,0
"Poeltinula cerebrina",2002,0,0,0,0,0,0,0
"Poeltinula cerebrina",2007,0,0,0,0,0,0,0
"Poeltinula cerebrina",2012,0,0,0,0,0,0,0
"Poeltinula cerebrina",2017,0,0,0,0,0,0,0
"Poeltinula cerebrina",2022,0,0,0,0,0,0,0
"Polyblastia agraria",1962,0,0,0,0,0,0,0
"Polyblastia agraria",1967,0,0,0,0,0,0,0
"Polyblastia agraria",1972,0,0,0,0,0,0,0
"Polyblastia agraria",1977,0.409,0.402,1,1,1,375,0
"Polyblastia agraria",1982,0,0,0,0,0,0,0
"Polyblastia agraria",1987,0.212,0.264,1,0.6,0.6,375,0
"Polyblastia agraria",1992,0,0,0,0,0,0,0
"Polyblastia agraria",1997,0.731,0.521,2,2,2,375,0
"Polyblastia agraria",2002,1.123,0.795,2,2,2,375,0
"Polyblastia agraria",2007,0,0,0,0,0,0,0
"Polyblastia agraria",2012,0,0,0,0,0,0,0
"Polyblastia agraria",2017,0,0,0,0,0,0,0
"Polyblastia agraria",2022,0,0,0,0,0,0,0
"Polyblastia albida",1962,0,0,0,0,0,0,0
"Polyblastia albida",1967,0.341,0.322,1,1,1,1052,0
"Polyblastia albida",1972,0.001,0.012,1,0,0,1052,0
"Polyblastia albida",1977,0.727,0.36,5,3.8,3.8,1052,0
"Polyblastia albida",1982,0.306,0.318,2,0.8,0.8,1052,0
"Polyblastia albida",1987,0.408,0.309,3,1.7,1.7,1052,0
"Polyblastia albida",1992,0.258,0.179,2,2,2,1052,0
"Polyblastia albida",1997,0,0,0,0,0,0,0
"Polyblastia albida",2002,0.117,0.128,1,0.8,0.8,1052,0
"Polyblastia albida",2007,0.001,0.014,1,0,0,1052,0
"Polyblastia albida",2012,0.089,0.094,1,0.9,0.9,1052,0
"Polyblastia albida",2017,0.089,0.087,1,1,1,1052,0
"Polyblastia albida",2022,0.105,0.122,1,0.7,0.7,1052,0
"Bacidia bagliettoana",1962,0.7,1.05,2,0.4,0.4,1699,0
"Bacidia bagliettoana",1967,0.132,0.16,1,0.6,0.6,1699,0
"Bacidia bagliettoana",1972,0.322,0.141,6,5,5,1699,0
"Bacidia bagliettoana",1977,0.442,0.201,8,4.5,4.5,1699,0
"Bacidia bagliettoana",1982,0.742,0.322,6,5,5,1699,0
"Bacidia bagliettoana",1987,0.139,0.146,1,0.8,0.8,1699,0
"Bacidia bagliettoana",1992,0.296,0.136,6,4.6,4.6,1699,0
"Bacidia bagliettoana",1997,0.24,0.1,7,5.7,5.7,1699,0
"Bacidia bagliettoana",2002,0.325,0.139,6,5.3,5.3,1699,0
"Bacidia bagliettoana",2007,0.332,0.172,4,3.6,3.6,1699,0
"Bacidia bagliettoana",2012,0.053,0.052,1,1,1,1699,0
"Bacidia bagliettoana",2017,0.046,0.045,1,1,1,1699,0
"Bacidia bagliettoana",2022,0.092,0.085,2,1.1,1.1,1699,0
"Polyblastia cupularis",1962,1.073,2.754,1,0.1,0.1,612,0
"Polyblastia cupularis",1967,0,0,0,0,0,0,0
"Polyblastia cupularis",1972,0,0,0,0,0,0,0
"Polyblastia cupularis",1977,0,0,0,0,0,0,0
"Polyblastia cupularis",1982,1.295,0.9,2,2,2,612,0
"Polyblastia cupularis",1987,0.231,0.468,1,0.2,0.2,612,0
"Polyblastia cupularis",1992,0.346,0.34,1,1,1,612,0
"Polyblastia cupularis",1997,0,0,0,0,0,0,0
"Polyblastia cupularis",2002,0,0,0,0,0,0,0
"Polyblastia cupularis",2007,0.451,0.441,1,1,1,612,0
"Polyblastia cupularis",2012,0.198,0.194,1,1,1,612,0
"Polyblastia cupularis",2017,0.141,0.14,1,1,1,612,0
"Polyblastia cupularis",2022,0.151,0.155,1,0.9,0.9,612,0
"Polyblastia dermatodes",1962,4.614,5.783,1,0.5,0.5,868,0
"Polyblastia dermatodes",1967,0.478,0.449,2,1,1,868,0
"Polyblastia dermatodes",1972,0.17,0.166,1,1,1,868,0
"Polyblastia dermatodes",1977,0,0,0,0,0,0,0
"Polyblastia dermatodes",1982,0.173,0.284,2,0.3,0.3,868,0
"Polyblastia dermatodes",1987,0.344,0.404,2,0.7,0.7,868,0
"Polyblastia dermatodes",1992,0.148,0.132,2,1.2,1.2,868,0
"Polyblastia dermatodes",1997,0.112,0.11,1,1,1,868,0
"Polyblastia dermatodes",2002,0.097,0.141,1,0.5,0.5,868,0
"Polyblastia dermatodes",2007,0,0,0,0,0,0,0
"Polyblastia dermatodes",2012,0,0,0,0,0,0,0
"Polyblastia dermatodes",2017,0.509,0.237,5,4.5,4.5,868,0
"Polyblastia dermatodes",2022,0.081,0.114,1,0.5,0.5,868,0
"Polyblastia efflorescens",1962,0,0,0,0,0,0,0
"Polyblastia efflorescens",1967,0,0,0,0,0,0,0
"Polyblastia efflorescens",1972,0,0,0,0,0,0,0
"Polyblastia efflorescens",1977,0,0,0,0,0,0,0
"Polyblastia efflorescens",1982,0,0,0,0,0,0,0
"Polyblastia efflorescens",1987,5.343,4.664,2,2,2,124,0
"Polyblastia efflorescens",1992,0,0,0,0,0,0,0
"Polyblastia efflorescens",1997,0,0,0,0,0,0,0
"Polyblastia efflorescens",2002,0,0,0,0,0,0,0
"Polyblastia efflorescens",2007,0,0,0,0,0,0,0
"Polyblastia efflorescens",2012,0,0,0,0,0,0,0
"Polyblastia efflorescens",2017,0,0,0,0,0,0,0
"Polyblastia efflorescens",2022,0,0,0,0,0,0,0
"Polyblastia philaea",1962,0,0,0,0,0,0,0
"Polyblastia philaea",1967,0,0,0,0,0,0,0
"Polyblastia philaea",1972,0,0,0,0,0,0,0
"Polyblastia philaea",1977,0,0,0,0,0,0,0
"Polyblastia philaea",1982,0,0,0,0,0,0,0
"Polyblastia philaea",1987,0,0,0,0,0,0,0
"Polyblastia philaea",1992,0,0,0,0,0,0,0
"Polyblastia philaea",1997,0,0,0,0,0,0,0
"Polyblastia philaea",2002,0,0,0,0,0,0,0
"Polyblastia philaea",2007,1.308,0.965,3,2,2,252,0
"Polyblastia philaea",2012,0.757,0.732,2,1.1,1.1,252,0
"Polyblastia philaea",2017,0,0,0,0,0,0,0
"Polyblastia philaea",2022,0,0,0,0,0,0,0
"Polyblastia quartzina",1962,0,0,0,0,0,0,0
"Polyblastia quartzina",1967,0,0,0,0,0,0,0
"Polyblastia quartzina",1972,0,0,0,0,0,0,0
"Polyblastia quartzina",1977,0,0,0,0,0,0,0
"Polyblastia quartzina",1982,0,0,0,0,0,0,0
"Polyblastia quartzina",1987,0,0,0,0,0,0,0
"Polyblastia quartzina",1992,0,0,0,0,0,0,0
"Polyblastia quartzina",1997,1.012,1.178,1,0.7,0.7,128,0
"Polyblastia quartzina",2002,0.451,0.951,1,0.2,0.2,128,0
"Polyblastia quartzina",2007,0,0,0,0,0,0,0
"Polyblastia quartzina",2012,0,0,0,0,0,0,0
"Polyblastia quartzina",2017,0,0,0,0,0,0,0
"Polyblastia quartzina",2022,0,0,0,0,0,0,0
"Polyblastia sendtneri",1962,6.571,8.463,1,1,1,114,0
"Polyblastia sendtneri",1967,0.047,0.629,1,0,0,114,0
"Polyblastia sendtneri",1972,0,0,0,0,0,0,0
"Polyblastia sendtneri",1977,0,0,0,0,0,0,0
"Polyblastia sendtneri",1982,0,0,0,0,0,0,0
"Polyblastia sendtneri",1987,0,0,0,0,0,0,0
"Polyblastia sendtneri",1992,0,0,0,0,0,0,0
"Polyblastia sendtneri",1997,0,0,0,0,0,0,0
"Polyblastia sendtneri",2002,0,0,0,0,0,0,0
"Polyblastia sendtneri",2007,0,0,0,0,0,0,0
"Polyblastia sendtneri",2012,0.01,0.126,1,0,0,114,0
"Polyblastia sendtneri",2017,0,0,0,0,0,0,0
"Polyblastia sendtneri",2022,0,0,0,0,0,0,0
"Polyblastia verrucosa",1962,8.681,11.255,1,1,1,88,0
"Polyblastia verrucosa",1967,0,0,0,0,0,0,0
"Polyblastia verrucosa",1972,0,0,0,0,0,0,0
"Polyblastia verrucosa",1977,0,0,0,0,0,0,0
"Polyblastia verrucosa",1982,0,0,0,0,0,0,0
"Polyblastia verrucosa",1987,0,0,0,0,0,0,0
"Polyblastia verrucosa",1992,0,0,0,0,0,0,0
"Polyblastia verrucosa",1997,0,0,0,0,0,0,0
"Polyblastia verrucosa",2002,0,0,0,0,0,0,0
"Polyblastia verrucosa",2007,0,0,0,0,0,0,0
"Polyblastia verrucosa",2012,0,0,0,0,0,0,0
"Polyblastia verrucosa",2017,0,0,0,0,0,0,0
"Polyblastia verrucosa",2022,0,0,0,0,0,0,0
"Polychidium muscicola",1962,2.627,2.203,2,1.1,1.1,1129,0
"Polychidium muscicola",1967,0,0,0,0,0,0,0
"Polychidium muscicola",1972,0.11,0.106,1,1,1,1129,0
"Polychidium muscicola",1977,0,0,0,0,0,0,0
"Polychidium muscicola",1982,0.495,0.279,4,3,3,1129,0
"Polychidium muscicola",1987,0,0,0,0,0,0,0
"Polychidium muscicola",1992,0,0,0,0,0,0,0
"Polychidium muscicola",1997,0.145,0.14,1,1,1,1129,0
"Polychidium muscicola",2002,0.263,0.148,3,3,3,1129,0
"Polychidium muscicola",2007,0.672,0.268,6,6,6,1129,0
"Polychidium muscicola",2012,0.32,0.13,6,6,6,1129,0
"Polychidium muscicola",2017,0.344,0.148,6,5.2,5.2,1129,0
"Polychidium muscicola",2022,0.168,0.146,2,1.2,1.2,1129,0
"Polysporina cyclocarpa",1962,0,0,0,0,0,0,0
"Polysporina cyclocarpa",1967,0,0,0,0,0,0,0
"Polysporina cyclocarpa",1972,0,0,0,0,0,0,0
"Polysporina cyclocarpa",1977,0,0,0,0,0,0,0
"Polysporina cyclocarpa",1982,1.469,1.759,1,0.6,0.6,93,0
"Polysporina cyclocarpa",1987,0,0,0,0,0,0,0
"Polysporina cyclocarpa",1992,0,0,0,0,0,0,0
"Polysporina cyclocarpa",1997,0,0,0,0,0,0,0
"Polysporina cyclocarpa",2002,1.166,1.176,1,1,1,93,0
"Polysporina cyclocarpa",2007,0,0,0,0,0,0,0
"Polysporina cyclocarpa",2012,0,0,0,0,0,0,0
"Polysporina cyclocarpa",2017,0,0,0,0,0,0,0
"Polysporina cyclocarpa",2022,0,0,0,0,0,0,0
"Polysporina simplex",1962,0,0,0,0,0,0,0
"Polysporina simplex",1967,0,0,0,0,0,0,0
"Polysporina simplex",1972,0.137,0.048,9,7.8,7.8,2529,0
"Polysporina simplex",1977,0.061,0.043,2,1.8,1.8,2529,0
"Polysporina simplex",1982,0.202,0.073,9,7.5,7.5,2529,0
"Polysporina simplex",1987,0.113,0.044,9,6.5,6.5,2529,0
"Polysporina simplex",1992,0.39,0.058,48,45,45,2529,0
"Polysporina simplex",1997,0.461,0.061,65,57.4,57.4,2529,0
"Polysporina simplex",2002,0.28,0.053,29,27.3,27.3,2529,0
"Polysporina simplex",2007,0.424,0.088,24,22.5,22.5,2529,0
"Polysporina simplex",2012,0.313,0.062,27,25.4,25.4,2529,0
"Polysporina simplex",2017,0.302,0.062,25,23.6,23.6,2529,0
"Polysporina simplex",2022,0.084,0.048,3,3,3,2529,0
"Bacidia biatorina",1962,0,0,0,0,0,0,0
"Bacidia biatorina",1967,0,0,0,0,0,0,0
"Bacidia biatorina",1972,0.138,0.07,5,3.6,3.6,1398,0
"Bacidia biatorina",1977,0.133,0.091,4,2,2,1398,0
"Bacidia biatorina",1982,0.211,0.145,4,2,2,1398,0
"Bacidia biatorina",1987,0.549,0.179,10,9.2,9.2,1398,0
"Bacidia biatorina",1992,0.13,0.064,4,4,4,1398,0
"Bacidia biatorina",1997,0.362,0.1,14,13,13,1398,0
"Bacidia biatorina",2002,0.306,0.088,12,12,12,1398,0
"Bacidia biatorina",2007,0.602,0.16,14,14,14,1398,0
"Bacidia biatorina",2012,0.507,0.133,16,14.4,14.4,1398,0
"Bacidia biatorina",2017,0.58,0.133,19,19,19,1398,0
"Bacidia biatorina",2022,0.738,0.23,12,10.4,10.4,1398,0
"Polysporina subfuscescens",1962,0,0,0,0,0,0,0
"Polysporina subfuscescens",1967,0,0,0,0,0,0,0
"Polysporina subfuscescens",1972,0,0,0,0,0,0,0
"Polysporina subfuscescens",1977,0,0,0,0,0,0,0
"Polysporina subfuscescens",1982,0,0,0,0,0,0,0
"Polysporina subfuscescens",1987,0,0,0,0,0,0,0
"Polysporina subfuscescens",1992,0,0,0,0,0,0,0
"Polysporina subfuscescens",1997,0,0,0,0,0,0,0
"Polysporina subfuscescens",2002,0,0,0,0,0,0,0
"Polysporina subfuscescens",2007,0,0,0,0,0,0,0
"Polysporina subfuscescens",2012,0,0,0,0,0,0,0
"Polysporina subfuscescens",2017,0.859,0.645,2,1.8,1.8,194,0
"Polysporina subfuscescens",2022,0.579,0.592,1,1,1,194,0
"Porina aenea",1962,0.084,0.204,1,0.1,0.1,2733,0
"Porina aenea",1967,0.236,0.092,9,6.1,6.1,2733,0
"Porina aenea",1972,0.371,0.074,27,23.7,23.7,2733,0
"Porina aenea",1977,0.323,0.084,16,13.7,13.7,2733,0
"Porina aenea",1982,0.16,0.07,5,4.9,4.9,2733,0
"Porina aenea",1987,0.177,0.059,11,8.7,8.7,2733,0
"Porina aenea",1992,0.109,0.034,11,10.2,10.2,2733,0
"Porina aenea",1997,0.126,0.034,15,13.2,13.2,2733,0
"Porina aenea",2002,0.225,0.049,24,20.7,20.7,2733,0
"Porina aenea",2007,0.535,0.094,38,31.3,31.3,2733,0
"Porina aenea",2012,0.424,0.066,47,40.6,40.6,2733,0
"Porina aenea",2017,0.373,0.061,39,36.6,36.6,2733,0
"Porina aenea",2022,0.308,0.08,18,14.3,14.3,2733,0
"Porina ahlesiana",1962,0,0,0,0,0,0,0
"Porina ahlesiana",1967,0,0,0,0,0,0,0
"Porina ahlesiana",1972,0,0,0,0,0,0,0
"Porina ahlesiana",1977,0,0,0,0,0,0,0
"Porina ahlesiana",1982,0,0,0,0,0,0,0
"Porina ahlesiana",1987,0,0,0,0,0,0,0
"Porina ahlesiana",1992,0,0,0,0,0,0,0
"Porina ahlesiana",1997,0.086,0.267,1,0.1,0.1,246,0
"Porina ahlesiana",2002,0,0,0,0,0,0,0
"Porina ahlesiana",2007,0,0,0,0,0,0,0
"Porina ahlesiana",2012,0.751,0.741,1,1,1,246,0
"Porina ahlesiana",2017,0,0,0,0,0,0,0
"Porina ahlesiana",2022,0,0,0,0,0,0,0
"Porina borreri",1962,0,0,0,0,0,0,0
"Porina borreri",1967,0,0,0,0,0,0,0
"Porina borreri",1972,0.255,0.145,3,2.9,2.9,1267,0
"Porina borreri",1977,0.141,0.145,1,0.9,0.9,1267,0
"Porina borreri",1982,0.217,0.218,1,0.9,0.9,1267,0
"Porina borreri",1987,0.081,0.102,1,0.6,0.6,1267,0
"Porina borreri",1992,0.081,0.079,1,1,1,1267,0
"Porina borreri",1997,0.096,0.07,3,1.8,1.8,1267,0
"Porina borreri",2002,0.2,0.099,4,4,4,1267,0
"Porina borreri",2007,0.554,0.223,6,6,6,1267,0
"Porina borreri",2012,0.328,0.135,6,5.8,5.8,1267,0
"Porina borreri",2017,0.488,0.163,9,9,9,1267,0
"Porina borreri",2022,0.637,0.291,6,4.7,4.7,1267,0
"Porina byssophila",1962,0,0,0,0,0,0,0
"Porina byssophila",1967,0,0,0,0,0,0,0
"Porina byssophila",1972,0,0,0,0,0,0,0
"Porina byssophila",1977,0,0,0,0,0,0,0
"Porina byssophila",1982,0,0,0,0,0,0,0
"Porina byssophila",1987,0,0,0,0,0,0,0
"Porina byssophila",1992,0,0,0,0,0,0,0
"Porina byssophila",1997,0.04,0.041,1,0.9,0.9,1448,0
"Porina byssophila",2002,0,0,0,0,0,0,0
"Porina byssophila",2007,0,0,0,0,0,0,0
"Porina byssophila",2012,0.169,0.094,5,3.2,3.2,1448,0
"Porina byssophila",2017,0.569,0.171,14,10.9,10.9,1448,0
"Porina byssophila",2022,1.029,0.327,12,9.8,9.8,1448,0
"Porina chlorotica",1962,0.737,0.684,3,0.9,0.9,2428,0
"Porina chlorotica",1967,0.376,0.151,7,5.6,5.6,2428,0
"Porina chlorotica",1972,0.43,0.1,20,17.1,17.1,2428,0
"Porina chlorotica",1977,0.415,0.107,14,13.9,13.9,2428,0
"Porina chlorotica",1982,0.291,0.126,5,5,5,2428,0
"Porina chlorotica",1987,0.301,0.101,10,8.5,8.5,2428,0
"Porina chlorotica",1992,0.276,0.077,13,12.4,12.4,2428,0
"Porina chlorotica",1997,0.335,0.08,19,17.1,17.1,2428,0
"Porina chlorotica",2002,0.332,0.077,19,18.2,18.2,2428,0
"Porina chlorotica",2007,0.424,0.106,17,15.6,15.6,2428,0
"Porina chlorotica",2012,0.265,0.066,17,15.8,15.8,2428,0
"Porina chlorotica",2017,0.197,0.055,14,12.6,12.6,2428,0
"Porina chlorotica",2022,0.169,0.074,5,5,5,2428,0
"Porina coralloidea",1962,0,0,0,0,0,0,0
"Porina coralloidea",1967,0.376,0.356,1,1,1,942,0
"Porina coralloidea",1972,0.083,0.075,2,1.2,1.2,942,0
"Porina coralloidea",1977,0.074,0.095,1,0.6,0.6,942,0
"Porina coralloidea",1982,0,0,0,0,0,0,0
"Porina coralloidea",1987,0.217,0.182,2,1.3,1.3,942,0
"Porina coralloidea",1992,0.119,0.093,3,1.6,1.6,942,0
"Porina coralloidea",1997,0.17,0.098,4,3,3,942,0
"Porina coralloidea",2002,0.487,0.157,10,9.6,9.6,942,0
"Porina coralloidea",2007,0.343,0.153,5,5,5,942,0
"Porina coralloidea",2012,0.489,0.173,8,8,8,942,0
"Porina coralloidea",2017,0.444,0.168,7,7,7,942,0
"Porina coralloidea",2022,1.135,0.44,8,7.1,7.1,942,0
