"SPECIES","NAME","b","a","b_std_err","b_tval","b_pval","a_std_err","a_tval","a_pval","adj_r2","r2","F_val","F_num_df","F_den_df","Ymin","Ymax","change_10yr"
"S1193","Pyrenopsis grumulifera",0.000660678137651823,-1.14648106443995,0.00158026261685835,0.418081229413176,0.747901229937606,3.04396111664945,-0.376641166067819,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888412032
"S1194","Pyrenopsis impolita",0.00129706477732794,-2.33957076585696,0.00170195613260606,0.762102355330307,0.585432103395727,3.27837173051365,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000001,1,1,1779.5,2011.5,-41.0729613733886
"S1195","Pyrenopsis phylliscella",0.00122747975708503,-2.21405731275305,0.00161064947313149,0.762102355330307,0.585432103395727,3.10249341879081,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000002,1,1,1779.5,2011.5,-41.0729613733958
"S1196","Pyrenopsis subareolata",0.000791497975708504,-1.38911302294198,0.00104776217880264,0.755417585900089,0.588132881430877,2.01823880268188,-0.688279811633832,0.61623498198867,-0.273353519146058,0.363323240426971,0.570655729087119,1,1,1779.5,2011.5,40.7126905060107
"S1197","Pyrenula acutispora",0.00153643724696357,-2.77133704453443,0.0020160510411986,0.762102355330307,0.585432103395727,3.8833931228402,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000001,1,1,1779.5,2011.5,-41.0729613733861
"S1198","Pyrenula chlorospila",-0.00499974696356277,10.3886799510797,0.00045302712164905,-11.0363082575792,0.0575270314173519,0.872637831444024,11.904915850243,0.0533501283311769,0.983713368305795,0.991856684152898,121.800099956312,1,1,1779.5,2011.5,-3.33748185300912
"S1199","Pyrenula hibernica",0.000737601214574902,-1.33044260290149,0.000967850590430487,0.762102355330307,0.585432103395727,1.86431010426205,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000001,1,1,1779.5,2011.5,-41.0729613733912
"S1200","Pyrenula laevigata",0.00184337044534414,-3.27938971828611,4.80638255474169e-05,38.3525535961672,0.0165953894437886,0.0925823432909024,-35.4213298315637,0.0179680074949571,0.998641228994509,0.999320614497255,1470.91836734687,1,1,1779.5,2011.5,2066.9834457185
"S1201","Pyrenula macrospora",-0.00100506072874494,2.5222343117409,0.000177061874053095,-5.67632492381482,0.111014384908636,0.341063222092923,7.3952104723086,0.0855664032920441,0.939796508539795,0.969898254269897,32.2206646407212,1,1,1779.5,2011.5,-1.36391980045478
"S1202","Pyrenula nitida",0.00209387651821863,-3.73257148279354,0.000352808932209754,5.93487388514803,0.1062694287363,0.679593796497033,-5.4923566136611,0.114654213630734,0.944786047086256,0.972393023543128,35.2227280326121,1,1,1779.5,2011.5,-319.855783328164
"S1203","Pyrenula nitidella",-0.00117155870445345,2.49282650134954,0.00129699283650443,-0.903288492796114,0.532320665559818,2.49831624236053,0.99780262365592,0.500700215650584,-0.101363977973975,0.449318011013013,0.815930101217873,1,1,1779.5,2011.5,-2.85887874436398
